shipment_id,date,origin_city,origin_state,destination_city,destination_state,destination_zip,carrier,service_level,weight_lbs,units,residential,special_handling
PLG-2685524,2026-01-28,Denver,CO,Casper,WY,82601,Peak Logistics,Standard,2927.3,,FALSE,
PLG-3345961,2026-01-01,Denver,CO,Colorado Springs,CO,80901,Peak Logistics,Standard,1116.3,,FALSE,
PLG-1450038,2026-01-02,Denver,CO,Colorado Springs,CO,80901,Peak Logistics,Standard,326.4,,FALSE,
PLG-1915518,2026-01-03,Denver,CO,Pocatello,ID,83201,Peak Logistics,Standard,317.1,,FALSE,
PLG-9863176,2026-01-04,Denver,CO,Casper,WY,82601,Peak Logistics,Standard,672.4,,FALSE,
PLG-8060918,2026-01-05,Denver,CO,Grand Junction,CO,81501,Peak Logistics,Standard,3330.4,,FALSE,
HFL-6816746,2026-01-06,Denver,CO,Des Moines,IA,50301,Heartland Freight,Standard,1863.1,,FALSE,
HFL-5509119,2026-01-07,Denver,CO,St. Louis,MO,63101,Heartland Freight,Standard,571.7,,FALSE,
HFL-5563077,2026-01-08,Denver,CO,Iowa City,IA,52240,Heartland Freight,Standard,1919.1,,FALSE,
HFL-2293020,2026-01-09,Denver,CO,Minneapolis,MN,55401,Heartland Freight,Standard,353.8,,FALSE,
HFL-3799805,2026-01-10,Denver,CO,Madison,WI,53701,Heartland Freight,Standard,1241,,FALSE,
HFL-2934976,2026-01-11,Denver,CO,Norfolk,NE,68701,Heartland Freight,Standard,575.4,,FALSE,
HFL-1206159,2026-01-12,Denver,CO,Rockford,IL,61101,Heartland Freight,Standard,1847,,FALSE,
HFL-1593302,2026-01-13,Denver,CO,Duluth,MN,55801,Heartland Freight,Standard,304.4,,FALSE,
HFL-4766741,2026-01-14,Denver,CO,Minneapolis,MN,55401,Heartland Freight,Standard,2088.1,,FALSE,
HFL-2306728,2026-01-15,Denver,CO,Norfolk,NE,68701,Heartland Freight,Standard,797.3,,FALSE,
HFL-4008898,2026-01-16,Denver,CO,Minneapolis,MN,55401,Heartland Freight,Standard,1062.9,,FALSE,
HFL-2156393,2026-01-17,Denver,CO,Rockford,IL,61101,Heartland Freight,Standard,2129.3,,FALSE,
HFL-2449308,2026-01-18,Denver,CO,Norfolk,NE,68701,Heartland Freight,Standard,2244.8,,FALSE,
HFL-6098752,2026-01-19,Denver,CO,Norfolk,NE,68701,Heartland Freight,Standard,214.8,,FALSE,
HFL-9277218,2026-01-20,Denver,CO,St. Paul,MN,55101,Heartland Freight,Standard,1636.3,,FALSE,
HFL-3526084,2026-01-21,Denver,CO,Rockford,IL,61101,Heartland Freight,Standard,1900.3,,FALSE,
HFL-1160974,2026-01-22,Denver,CO,Des Moines,IA,50301,Heartland Freight,Standard,2278.1,,FALSE,
HFL-6159172,2026-01-23,Denver,CO,Springfield,MO,65801,Heartland Freight,Standard,206.7,,FALSE,
HFL-2004872,2026-01-24,Denver,CO,Chicago,IL,60601,Heartland Freight,Standard,698,,FALSE,
HFL-9720112,2026-01-25,Denver,CO,Duluth,MN,55801,Heartland Freight,Standard,1793.7,,FALSE,
HFL-2424426,2026-01-26,Denver,CO,Wichita,KS,67201,Heartland Freight,Standard,1804.8,,FALSE,
HFL-2255447,2026-01-27,Denver,CO,Minneapolis,MN,55401,Heartland Freight,Standard,411.1,,FALSE,
HFL-4972370,2026-01-28,Denver,CO,Minneapolis,MN,55401,Heartland Freight,Standard,1506.7,,FALSE,
HFL-6473593,2026-01-01,Denver,CO,St. Louis,MO,63101,Heartland Freight,Standard,793.9,,FALSE,
HFL-3283577,2026-01-02,Denver,CO,Milwaukee,WI,53201,Heartland Freight,Standard,1224.4,,FALSE,
HFL-7820148,2026-01-03,Denver,CO,Iowa City,IA,52240,Heartland Freight,Standard,547.1,,FALSE,
HFL-6172545,2026-01-04,Denver,CO,Duluth,MN,55801,Heartland Freight,Standard,1486.4,,FALSE,
HFL-6103880,2026-01-05,Denver,CO,Lincoln,NE,68501,Heartland Freight,Standard,792,,FALSE,
HFL-6499465,2026-01-06,Denver,CO,St. Paul,MN,55101,Heartland Freight,Standard,1753.8,,FALSE,
HFL-9614423,2026-01-07,Denver,CO,Cedar Rapids,IA,52401,Heartland Freight,Standard,404.6,,FALSE,
HFL-1521470,2026-01-08,Denver,CO,Des Moines,IA,50301,Heartland Freight,Standard,1736.8,,FALSE,
HFL-2589226,2026-01-09,Denver,CO,Kansas City,KS,66101,Heartland Freight,Standard,2184.9,,FALSE,
HFL-2034637,2026-01-10,Denver,CO,Madison,WI,53701,Heartland Freight,Standard,445.5,,FALSE,
HFL-2409947,2026-01-11,Denver,CO,Rockford,IL,61101,Heartland Freight,Standard,514.4,,FALSE,
HFL-4317700,2026-01-12,Denver,CO,Minneapolis,MN,55401,Heartland Freight,Standard,1601.1,,FALSE,"Inside Delivery, Liftgate"
HFL-6562484,2026-01-13,Denver,CO,Norfolk,NE,68701,Heartland Freight,Standard,2012.8,,FALSE,
HFL-8267158,2026-01-14,Denver,CO,Iowa City,IA,52240,Heartland Freight,Standard,298.9,,FALSE,
HFL-3899223,2026-01-15,Denver,CO,St. Paul,MN,55101,Heartland Freight,Standard,1077.5,,FALSE,
HFL-3493621,2026-01-16,Denver,CO,Milwaukee,WI,53201,Heartland Freight,Standard,682.1,,FALSE,
HFL-9370012,2026-01-17,Denver,CO,Kansas City,MO,64101,Heartland Freight,Standard,1633.7,,FALSE,
HFL-8033593,2026-01-18,Denver,CO,Kansas City,KS,66101,Heartland Freight,Standard,2238.3,,FALSE,Inside Delivery
HFL-1327658,2026-01-19,Denver,CO,Omaha,NE,68101,Heartland Freight,Standard,1721.4,,FALSE,
HFL-9131572,2026-01-20,Denver,CO,Wichita,KS,67201,Heartland Freight,Standard,1988.7,,FALSE,
HFL-4016809,2026-01-21,Denver,CO,Kansas City,KS,66101,Heartland Freight,Standard,2311.1,,FALSE,
HFL-5713268,2026-01-22,Denver,CO,Duluth,MN,55801,Heartland Freight,Standard,919.7,,FALSE,
HFL-4905100,2026-01-23,Denver,CO,Chicago,IL,60601,Heartland Freight,Standard,2066.1,,FALSE,
HFL-1937991,2026-01-24,Denver,CO,Kansas City,MO,64101,Heartland Freight,Standard,437.2,,FALSE,
HFL-3914404,2026-01-25,Denver,CO,Kansas City,MO,64101,Heartland Freight,Standard,1583.2,,FALSE,
HFL-7019382,2026-01-26,Denver,CO,Rockford,IL,61101,Heartland Freight,Standard,738.3,,FALSE,
HFL-3384080,2026-01-27,Denver,CO,Duluth,MN,55801,Heartland Freight,Standard,1808.1,,FALSE,
HFL-6185050,2026-01-28,Denver,CO,Omaha,NE,68101,Heartland Freight,Standard,2181.2,,FALSE,
HFL-4671004,2026-01-01,Denver,CO,Rockford,IL,61101,Heartland Freight,Standard,1296.6,,FALSE,
HFL-4380011,2026-01-02,Denver,CO,Chicago,IL,60601,Heartland Freight,Standard,1368.5,,FALSE,
HFL-6428919,2026-01-03,Denver,CO,Rockford,IL,61101,Heartland Freight,Standard,966.4,,FALSE,
CEX-6323132,2026-01-04,Denver,CO,Fresno,CA,93721,Coastal Express,Standard,18.6,,TRUE,Residential Delivery
CEX-4745298,2026-01-05,Denver,CO,Bakersfield,CA,93301,Coastal Express,Standard,12.5,,TRUE,Residential Delivery
CEX-3136551,2026-01-06,Denver,CO,San Diego,CA,92101,Coastal Express,Standard,32.5,,FALSE,
CEX-1543292,2026-01-07,Denver,CO,Bakersfield,CA,93301,Coastal Express,Standard,11.7,,TRUE,Residential Delivery
CEX-2746679,2026-01-08,Denver,CO,Bakersfield,CA,93301,Coastal Express,Standard,12.2,,TRUE,Residential Delivery
CEX-6360633,2026-01-09,Denver,CO,Oakland,CA,94612,Coastal Express,Standard,41.6,,TRUE,Residential Delivery
CEX-6632941,2026-01-10,Denver,CO,San Diego,CA,92101,Coastal Express,Standard,12.1,,TRUE,Residential Delivery
CEX-2812519,2026-01-11,Denver,CO,Los Angeles,CA,90001,Coastal Express,Standard,22.6,,FALSE,
CEX-7946088,2026-01-12,Denver,CO,Long Beach,CA,90802,Coastal Express,Standard,32.9,,FALSE,
CEX-4784650,2026-01-13,Denver,CO,San Francisco,CA,94102,Coastal Express,Standard,24.6,,TRUE,Residential Delivery
CEX-5380995,2026-01-14,Denver,CO,Seattle,WA,98101,Coastal Express,Standard,11.2,,TRUE,"Residential Delivery, Liftgate"
CEX-2258331,2026-01-15,Denver,CO,Long Beach,CA,90802,Coastal Express,Standard,42,,TRUE,Residential Delivery
CEX-9098979,2026-01-16,Denver,CO,San Diego,CA,92101,Coastal Express,Standard,27.8,,FALSE,
CEX-3635764,2026-01-17,Denver,CO,Bakersfield,CA,93301,Coastal Express,Standard,33.2,,TRUE,Residential Delivery
CEX-5450404,2026-01-18,Denver,CO,Tacoma,WA,98401,Coastal Express,Standard,7.1,,TRUE,Residential Delivery
CEX-9236745,2026-01-19,Denver,CO,Long Beach,CA,90802,Coastal Express,Standard,31.1,,TRUE,Residential Delivery
CEX-9058573,2026-01-20,Denver,CO,Long Beach,CA,90802,Coastal Express,Standard,11,,FALSE,
CEX-8945197,2026-01-21,Denver,CO,Long Beach,CA,90802,Coastal Express,Standard,12.6,,FALSE,
CEX-5446036,2026-01-22,Denver,CO,Long Beach,CA,90802,Coastal Express,Standard,38.5,,TRUE,Residential Delivery
CEX-5417373,2026-01-23,Denver,CO,Long Beach,CA,90802,Coastal Express,Standard,8.7,,FALSE,
CEX-2622400,2026-01-24,Denver,CO,Portland,OR,97201,Coastal Express,Standard,22.3,,TRUE,Residential Delivery
CEX-2023137,2026-01-25,Denver,CO,Bakersfield,CA,93301,Coastal Express,Standard,940.1,,FALSE,
CEX-8966231,2026-01-26,Denver,CO,Bakersfield,CA,93301,Coastal Express,Standard,2290.2,,FALSE,
CEX-1582647,2026-01-27,Denver,CO,Long Beach,CA,90802,Coastal Express,Standard,1749.6,,FALSE,
CEX-8533636,2026-01-28,Denver,CO,Eugene,OR,97401,Coastal Express,Standard,1708.2,,FALSE,
CEX-8103052,2026-01-01,Denver,CO,Eugene,OR,97401,Coastal Express,Standard,1136.5,,FALSE,
CEX-5326615,2026-01-02,Denver,CO,San Diego,CA,92101,Coastal Express,Standard,949.8,,FALSE,
CEX-7666510,2026-01-03,Denver,CO,Portland,OR,97201,Coastal Express,Standard,1371.7,,FALSE,
CEX-9767135,2026-01-04,Denver,CO,San Francisco,CA,94102,Coastal Express,Standard,1790.6,,FALSE,
CEX-2681144,2026-01-05,Denver,CO,San Diego,CA,92101,Coastal Express,Standard,2081.8,,FALSE,
CEX-6769167,2026-01-06,Denver,CO,Long Beach,CA,90802,Coastal Express,Standard,2394.7,,FALSE,
CEX-1628569,2026-01-07,Denver,CO,Bakersfield,CA,93301,Coastal Express,Standard,2266,,FALSE,
CEX-6561547,2026-01-08,Denver,CO,Fresno,CA,93721,Coastal Express,Standard,1090.7,,FALSE,Liftgate
CEX-1339451,2026-01-09,Denver,CO,Sacramento,CA,95814,Coastal Express,Standard,1921.5,,FALSE,
CEX-2647814,2026-01-10,Denver,CO,Long Beach,CA,90802,Coastal Express,Standard,1409.5,,FALSE,
CEX-6383277,2026-01-11,Denver,CO,San Diego,CA,92101,Coastal Express,Standard,2418.7,,FALSE,
CEX-7831185,2026-01-12,Denver,CO,Oakland,CA,94612,Coastal Express,Standard,1257,,FALSE,
CEX-3667115,2026-01-13,Denver,CO,Portland,OR,97201,Coastal Express,Standard,2107.3,,FALSE,
CEX-1485669,2026-01-14,Denver,CO,Bakersfield,CA,93301,Coastal Express,Standard,929.4,,FALSE,
CEX-8657937,2026-01-15,Denver,CO,Los Angeles,CA,90001,Coastal Express,Standard,1129.6,,FALSE,
CEX-9474614,2026-01-16,Denver,CO,Long Beach,CA,90802,Coastal Express,Standard,881.8,,FALSE,
CEX-8484373,2026-01-17,Denver,CO,Oakland,CA,94612,Coastal Express,Standard,1525.9,,FALSE,
CEX-5339593,2026-01-18,Denver,CO,Sacramento,CA,95814,Coastal Express,Standard,1136,,FALSE,
